,CASE_ID,COLLISION_DATE_DT,COLLISION_SEVERITY,CITY,POINT_X,POINT_Y,geometry,AT_FAULT,PARTY_SEX,PARTY_AGE,RACE,LIGHTING,DAY_OF_WEEK,WEATHER_1,PRIMARY_COLL_FACTOR,PED_ACTION,PARTY_NUMBER_KILLED,PARTY_NUMBER_INJURED,PRIMARY_RD,SECONDARY_RD,road_class_id,route_id,road_class,road_class_name,island_id,networkLinkId,volume,volume_road_name,signal_id,traffic_signals
323,9793789,2025-01-17,4,OAKLAND,-122.25337982177734,37.82566833496094,POINT (-13609183.98951692 4554827.782987105),N,M,69,W,A,5,A,A,B,0,1,40TH ST,PIEDMONT AV,492416,ALA_OAK_PIEDMONT AVE_P,4,minor arterial,,,,,,
324,9745957,2024-09-20,3,OAKLAND,-122.25337982177734,37.82566833496094,POINT (-13609183.98951692 4554827.782987105),N,M,86,O,A,5,A,A,B,0,1,40TH ST,PIEDMONT AV,492416,ALA_OAK_PIEDMONT AVE_P,4,minor arterial,,,,,,
325,9670513,2024-01-10,3,OAKLAND,-122.2529296875,37.82601165771485,POINT (-13609133.880798377 4554876.168293714),N,F,15,W,C,3,B,A,B,0,1,PIEDMONT AV,GLEN AV,491555,ALA_OAK_GLEN AVE_P,7,local,,15088199375684993828,109581.72990195727,Piedmont Avenue,,
326,9755799,2024-08-27,3,OAKLAND,-122.25291442871094,37.826019287109375,POINT (-13609132.182197748 4554877.243525305),Y,F,73,W,A,2,A,A,D,0,1,PIEDMONT AV,GLEN AV,492416,ALA_OAK_PIEDMONT AVE_P,4,minor arterial,,15088199375684993828,109581.72990195727,Piedmont Avenue,,
327,9751099,2024-05-31,4,OAKLAND,-122.25450897216795,37.826045989990234,POINT (-13609309.685963431 4554881.006836753),N,M,60,W,A,5,A,A,B,0,1,40TH ST,HOWE ST,491769,ALA_OAK_HOWE ST_P,7,local,,14939589825965022307,3101564.4795496124,Howe Street,,
328,9619100,2023-10-16,4,OAKLAND,-122.25449371337892,37.82605743408203,POINT (-13609307.987362808 4554882.619684935),N,M,45,O,A,1,A,A,B,0,1,HOWE ST,40TH ST,491769,ALA_OAK_HOWE ST_P,7,local,,14939589825965022307,3101564.4795496124,Howe Street,,
329,9682734,2023-09-25,4,OAKLAND,-122.25667572021484,37.82756805419922,POINT (-13609550.887252688 4555095.517840369),Y,F,22,H,A,1,A,A,B,0,1,BROADWAY,40TH ST,490369,ALA_OAK_40TH ST_S,4,minor arterial,,4129695970068969190,28421023.83278267,Broadway,node/3214637270,signal
330,9589453,2023-04-21,2,OAKLAND,-122.24735260009766,37.83025741577149,POINT (-13608513.04226864 4555474.551858301),Y,F,55,W,A,5,A,A,B,0,1,PIEDMONT AV,PLEASANT VALLEY AV,492417,ALA_OAK_PIEDMONT AVE_P,7,local,,18264176926735590356,1433633.339531748,Piedmont Avenue,node/2932394322,signal
331,9684271,2024-01-09,4,OAKLAND,-122.25133514404295,37.83210372924805,POINT (-13608956.377032692 4555734.776118258),N,F,27,W,A,2,B,A,B,0,1,GILBERT ST,MATHER ST,492119,ALA_OAK_MATHER ST_P,5,major collector,,6702796116952006219,10071.381696488945,Mather Street,,
332,9796526,2025-03-06,4,OAKLAND,-122.25232696533205,37.83434295654297,POINT (-13609066.78607355 4556050.38741984),N,F,16,B,A,4,A,A,E,0,1,PLEASANT VALLEY AV,BROADWAY,492433,ALA_OAK_PLEASANT VALLEY AVE_P,4,minor arterial,way/1004635725,15592825690314133651,13652337.599705596,Broadway,node/694066082,signal
333,9883357,2025-06-21,3,OAKLAND,-122.25601959228516,37.83951187133789,POINT (-13609477.847425662 4556778.964569414),N,F,38,W,A,6,A,A,B,0,1,CLIFTON ST,SHAFTER AV,771816,ALA_OAK_CLIFTON ST_P,7,local,,13549708309182943605,47602.71620082214,Clifton Street,,
334,9693763,2024-02-12,4,OAKLAND,-122.25763702392578,37.84268951416016,POINT (-13609657.899092289 4557226.890107233),N,M,37,W,A,1,A,A,B,0,1,TELEGRAPH AV,RT 24,477911,SHS_024._S,2,other fwy or expwy,,9949183455817034531,229216.63777126936,Claremont Avenue,,
335,9549375,2023-01-05,4,OAKLAND,-122.25186157226562,37.84526824951172,POINT (-13609014.978754379 4557590.406890538),N,F,25,W,C,4,B,A,B,0,1,COLLEGE AV,MILES AV,491057,ALA_OAK_COLLEGE AVE_P,4,minor arterial,,,,,node/10938713744,traffic_lights
336,9651620,2023-05-20,4,OAKLAND,-122.26161193847656,37.825191497802734,POINT (-13610100.384556027 4554760.5815458),N,F,63,B,A,6,A,A,B,0,1,MACARTHUR BL,WEBSTER ST,482667,ALA_EMV_W MACARTHUR BLVD_P,3,other principal arterial,,6823549641230447593,22611979.91446104,West MacArthur Boulevard,node/53108301,
337,9714996,2023-05-01,2,OAKLAND,-122.25977325439452,37.82840347290039,POINT (-13609895.703180285 4555213.2588434005),N,M,15,B,A,1,A,A,B,0,1,40TH ST,SHAFTER AV,492660,ALA_OAK_SHAFTER AVE_P,5,major collector,,17534609542688367300,223967.1092900484,Shafter Avenue,node/430600447,
338,9642165,2023-05-24,2,OAKLAND,-122.26294708251952,37.83473205566406,POINT (-13610249.012111025 4556105.230564997),N,F,15,B,C,3,A,A,B,0,1,TELEGRAPH AV,48TH ST,490380,ALA_OAK_48TH ST_P,7,local,,17323129278033751187,434120.67830651894,48th Street,node/53077953,traffic_lights
339,9872708,2025-06-20,4,OAKLAND,-122.2641830444336,37.83789825439453,POINT (-13610386.59876194 4556551.513970779),N,M,78,B,A,5,A,A,B,0,1,SHATTUCK AV,52ND ST,492663,ALA_OAK_SHATTUCK AVE_P,4,minor arterial,,5195001605642943876,5794444.864662174,Shattuck Avenue,node/53045875,traffic_lights
340,9804489,2025-02-19,4,OAKLAND,-122.26222229003906,37.83795166015625,POINT (-13610168.328581171 4556559.04180696),N,F,37,W,C,3,A,A,B,0,1,TELEGRAPH AV,52ND ST,492798,ALA_OAK_TELEGRAPH AVE_P,3,other principal arterial,,,,,node/53045874,traffic_lights
341,9802048,2025-03-06,4,OAKLAND,-122.26222229003906,37.83796691894531,POINT (-13610168.328581171 4556561.192618297),N,F,47,W,A,4,A,A,B,0,1,TELEGRAPH AV,CLAREMONT AV,492798,ALA_OAK_TELEGRAPH AVE_P,3,other principal arterial,,,,,node/53045874,traffic_lights
342,9775757,2024-12-06,3,OAKLAND,-122.2612533569336,37.845016479492195,POINT (-13610060.467441257 4557554.915047028),N,M,51,H,A,5,A,A,B,0,1,TELEGRAPH AV,59TH ST,492798,ALA_OAK_TELEGRAPH AVE_P,3,other principal arterial,,11193521577495107497,78115.10601309288,59th Street,node/53099301,traffic_lights
343,9795394,2025-02-03,4,OAKLAND,-122.26541137695312,37.84705352783203,POINT (-13610523.33611254 4557842.079802359),N,F,54,H,C,1,A,A,B,0,1,61ST ST,SHATTUCK AV,490453,ALA_OAK_61ST ST_P,7,local,,2802243549088057904,17820.02649322097,61st Street,,
344,9727290,2024-11-06,3,OAKLAND,-122.26072692871094,37.848690032958984,POINT (-13610001.865719572 4558072.785324203),N,F,51,W,-,3,A,A,B,0,1,TELEGRAPH AV,63RD ST,492798,ALA_OAK_TELEGRAPH AVE_P,3,other principal arterial,,16345195651575530576,659046.1980394181,Telegraph Avenue,,
345,9558961,2023-02-22,3,OAKLAND,-122.26573944091795,37.8494987487793,POINT (-13610559.856026052 4558186.795537714),Y,F,55,B,A,3,A,A,B,0,1,ALCATRAZ AV,SHATTUCK AV,490940,ALA_OAK_ALCATRAZ AVE_P,4,minor arterial,,,,,node/53096046,
346,9764689,2024-12-28,3,OAKLAND,-122.24537658691406,37.81367874145508,POINT (-13608293.073487239 4553138.201722733),N,F,81,W,A,6,B,A,B,0,1,MANDANA BL,WALKER AV,492060,ALA_OAK_MANDANA BLVD_P,5,major collector,,8281856423987472705,10525.347957019976,Walker Avenue,,
347,9806961,2025-04-13,4,OAKLAND,-122.24497222900392,37.8179817199707,POINT (-13608248.060570586 4553744.548663519),N,M,77,W,A,7,A,A,B,0,1,GRAND AV,SUNNY SLOPE AV,491590,ALA_OAK_GRAND AVE_P,4,minor arterial,,7935649974179241670,81052.44107568,Sunny Slope Avenue,,
348,9654600,2023-12-29,4,OAKLAND,-122.24497222900392,37.8179817199707,POINT (-13608248.060570586 4553744.548663519),N,F,24,W,C,5,C,A,B,0,1,GRAND AV,SUNNY SLOPE AV,491590,ALA_OAK_GRAND AVE_P,4,minor arterial,,7935649974179241670,81052.44107568,Sunny Slope Avenue,,
349,9816180,2025-04-23,4,OAKLAND,-122.24659729003906,37.8294563293457,POINT (-13608428.961537525 4555361.646663639),N,M,33,W,A,3,B,A,B,0,1,PLEASANT VALLEY AV,PLEASANT VALLEY CT,492434,ALA_OAK_PLEASANT VALLEY AVE_S,4,minor arterial,way/1154170919,18063923086496331135,21799.30274418109,Pleasant Valley Court,,
350,9670294,2024-03-05,3,OAKLAND,-122.23321533203124,37.840354919433594,POINT (-13606939.288786275 4556897.8000762435),N,M,8,W,A,2,B,A,B,0,1,MARGUERITE DR,MANDALAY RD,492059,ALA_OAK_MANDALAY RD_P,7,local,,214972916741863859,5067.260378499558,Mandalay Road,,
351,9670294,2024-03-05,3,OAKLAND,-122.23321533203124,37.840354919433594,POINT (-13606939.288786275 4556897.8000762435),N,M,13,W,A,2,B,A,B,0,1,MARGUERITE DR,MANDALAY RD,492059,ALA_OAK_MANDALAY RD_P,7,local,,214972916741863859,5067.260378499558,Mandalay Road,,
352,9652110,2023-12-04,3,BERKELEY,-122.24705505371094,37.86248779296875,POINT (-13608479.919556381 4560018.121513413),Y,F,63,A,C,1,A,A,B,0,1,DERBY,CLAREMONT,479322,ALA_BER_DERBY ST_P,4,minor arterial,,386286012326319083,1132584.4013332073,Derby Street,node/53111879,
353,9629374,2023-08-18,2,BERKELEY,-122.24303436279295,37.86967849731445,POINT (-13608032.338290757 4561032.078067778),Y,M,17,W,C,5,A,A,E,0,1,BANCROFT WY,BANCROFT WY 2432,492360,ALA_OAK_PANORAMIC PL_P,7,local,,,,,,
354,9885168,2025-07-04,3,OAKLAND,-122.25096130371094,37.85102081298828,POINT (-13608914.761317294 4558401.374755601),N,-,18,W,A,5,A,D,B,0,1,CLAREMONT AV,MYSTIC ST,490678,ALA_OAK_AUBURN AVE_P,7,local,,6915885975202729687,7772.537871303343,Auburn Avenue,node/53059380,
355,9546935,2023-01-03,3,BERKELEY,-122.25247192382812,37.851272583007805,POINT (-13609082.92277952 4558436.869489287),N,F,54,W,A,2,B,A,B,0,1,COLLEGE,ALCATRAZ,490940,ALA_OAK_ALCATRAZ AVE_P,4,minor arterial,,909614549583338088,29611.938761223166,Alcatraz Avenue,node/53090692,
356,9650825,2023-11-03,3,BERKELEY,-122.25550079345705,37.856735229492195,POINT (-13609420.09500429 4559207.027497776),N,F,19,W,A,5,A,A,B,0,1,ASHBY,HILLEGASS,772825,SHS_013._P,3,other principal arterial,,7554136668499683093,361679.0003158551,"CA 13, Ashby Avenue",node/11168859100,hawk_beacon
356,9650825,2023-11-03,3,BERKELEY,-122.25550079345705,37.856735229492195,POINT (-13609420.09500429 4559207.027497776),N,F,19,W,A,5,A,A,B,0,1,ASHBY,HILLEGASS,772826,SHS_013._S,3,other principal arterial,,7554136668499683093,361679.0003158551,"CA 13, Ashby Avenue",node/11168859100,hawk_beacon
357,9601174,2023-06-24,3,BERKELEY,-122.25550079345705,37.856735229492195,POINT (-13609420.09500429 4559207.027497776),N,-,998,,A,6,A,A,B,0,1,ASHBY,HILLEGASS,772825,SHS_013._P,3,other principal arterial,,7554136668499683093,361679.0003158551,"CA 13, Ashby Avenue",node/11168859100,hawk_beacon
357,9601174,2023-06-24,3,BERKELEY,-122.25550079345705,37.856735229492195,POINT (-13609420.09500429 4559207.027497776),N,-,998,,A,6,A,A,B,0,1,ASHBY,HILLEGASS,772826,SHS_013._S,3,other principal arterial,,7554136668499683093,361679.0003158551,"CA 13, Ashby Avenue",node/11168859100,hawk_beacon
358,9828149,2025-05-12,3,BERKELEY,-122.25307464599608,37.85701370239258,POINT (-13609150.017504346 4559246.28987478),N,M,81,W,C,1,C,A,B,0,1,ASHBY,COLLEGE AV,772825,SHS_013._P,3,other principal arterial,,12228333413609057786,263526.4013792112,"CA 13, Ashby Avenue",,
358,9828149,2025-05-12,3,BERKELEY,-122.25307464599608,37.85701370239258,POINT (-13609150.017504346 4559246.28987478),N,M,81,W,C,1,C,A,B,0,1,ASHBY,COLLEGE AV,772826,SHS_013._S,3,other principal arterial,,12228333413609057786,263526.4013792112,"CA 13, Ashby Avenue",,
359,9664838,2024-01-13,3,BERKELEY,-122.25305938720705,37.857032775878906,POINT (-13609148.318903722 4559248.979084113),N,F,27,W,A,6,B,A,B,0,1,COLLEGE AV,ASHBY AV,491057,ALA_OAK_COLLEGE AVE_P,4,minor arterial,,12228333413609057786,263526.4013792112,"CA 13, Ashby Avenue",,
360,9665673,2024-02-17,3,BERKELEY,-122.25305938720705,37.857032775878906,POINT (-13609148.318903722 4559248.979084113),N,-,44,B,A,6,A,A,B,0,1,COLLEGE,ASHBY,491057,ALA_OAK_COLLEGE AVE_P,4,minor arterial,,12228333413609057786,263526.4013792112,"CA 13, Ashby Avenue",,
361,9546931,2023-01-05,3,BERKELEY,-122.25305938720705,37.857032775878906,POINT (-13609148.318903722 4559248.979084113),N,F,58,W,A,4,A,A,B,0,1,COLLEGE,ASHBY,491057,ALA_OAK_COLLEGE AVE_P,4,minor arterial,,12228333413609057786,263526.4013792112,"CA 13, Ashby Avenue",,
362,9735886,2024-09-27,3,BERKELEY,-122.25318908691406,37.858489990234375,POINT (-13609162.757009063 4559454.436734485),N,F,77,W,A,5,A,A,B,0,1,RUSSELL,COLLEGE AV,479606,ALA_BER_RUSSELL ST_P,7,local,,4975650676036426264,220045.2382388778,Russell Street,,
363,9802971,2025-03-11,3,BERKELEY,-122.25334167480467,37.860004425048835,POINT (-13609179.743015347 4559667.966397883),N,F,64,W,A,2,A,A,B,0,1,COLLEGE AV,STUART ST,491057,ALA_OAK_COLLEGE AVE_P,4,minor arterial,,10939371267326610197,2441878.52345861,College Avenue,,
364,9795747,2025-02-14,4,OAKLAND,-122.26573944091795,37.8494987487793,POINT (-13610559.856026052 4558186.795537714),N,F,67,W,A,5,A,A,-,0,1,ALCATRAZ AV,SHATTUCK AV,490940,ALA_OAK_ALCATRAZ AVE_P,4,minor arterial,,,,,node/53096046,
365,9582699,2023-03-03,4,OAKLAND,-122.26055908203124,37.85020065307618,POINT (-13609983.181112656 4558285.748812145),N,F,34,B,C,5,A,A,B,0,1,TELEGRAPH AV,ALCATRAZ AV,490940,ALA_OAK_ALCATRAZ AVE_P,4,minor arterial,,15477776086242709564,1236612.8268573997,Telegraph Avenue,node/53099294,traffic_lights
366,9650844,2023-11-30,2,BERKELEY,-122.26615142822266,37.85236358642578,POINT (-13610605.718243023 4558590.68140257),N,F,36,W,C,4,B,A,B,0,1,SHATTUCK,WOOLSEY,479775,ALA_BER_WOOLSEY ST_P,7,local,,1041946201709785207,29553.417143117982,Woolsey Street,,
367,9650852,2023-11-26,3,BERKELEY,-122.25997924804688,37.854469299316406,POINT (-13609918.634288771 4558887.555587442),N,M,41,H,C,7,A,A,B,0,1,TELEGRAPH,DOWLING,492798,ALA_OAK_TELEGRAPH AVE_P,3,other principal arterial,,8600111060929795849,121237.28550790645,Dowling Place,,
368,9555026,2023-02-09,3,BERKELEY,-122.26235198974608,37.855812072753906,POINT (-13610182.766686512 4559076.871089646),N,M,23,W,D,4,A,A,B,0,1,ASHBY,DEAKIN,772825,SHS_013._P,3,other principal arterial,,14953125864341447342,654934.727897682,"CA 13, Ashby Avenue",,
368,9555026,2023-02-09,3,BERKELEY,-122.26235198974608,37.855812072753906,POINT (-13610182.766686512 4559076.871089646),N,M,23,W,D,4,A,A,B,0,1,ASHBY,DEAKIN,772826,SHS_013._S,3,other principal arterial,,14953125864341447342,654934.727897682,"CA 13, Ashby Avenue",,
369,9769860,2024-11-15,4,BERKELEY,-122.2598876953125,37.85613250732422,POINT (-13609908.442685 4559122.049162317),N,M,25,H,A,5,A,A,B,0,1,ASHBY,TELEGRAPH,772825,SHS_013._P,3,other principal arterial,,7847827657668819122,1763890.3377053372,"CA 13, Ashby Avenue",node/53099283,traffic_lights
369,9769860,2024-11-15,4,BERKELEY,-122.2598876953125,37.85613250732422,POINT (-13609908.442685 4559122.049162317),N,M,25,H,A,5,A,A,B,0,1,ASHBY,TELEGRAPH,772826,SHS_013._S,3,other principal arterial,,7847827657668819122,1763890.3377053372,"CA 13, Ashby Avenue",node/53099283,traffic_lights
370,9875825,2025-09-28,3,BERKELEY,-122.25933837890624,37.85860061645508,POINT (-13609847.29306237 4559470.034470682),N,F,21,W,A,7,A,A,B,0,1,TELEGRAPH,OREGON,479536,ALA_BER_OREGON ST_P,7,local,,475180172800006381,8583.170655427004,Oregon Street,,
371,9574168,2023-03-08,2,BERKELEY,-122.26035308837892,37.86305236816406,POINT (-13609960.250004172 4560097.728316319),N,F,81,W,A,3,A,A,B,0,1,DANA,PARKER,479554,ALA_BER_PARKER ST_P,7,local,,3265433263296088943,70443.3077363259,Parker Street,,
372,9764683,2024-12-22,2,BERKELEY,-122.26297760009766,37.864540100097656,POINT (-13610252.409312284 4560307.505920577),Y,M,30,O,C,7,C,A,D,0,1,DWIGHT,ELLSWORTH,479334,ALA_BER_DWIGHT WAY_P,4,minor arterial,,5042232392233320315,217166.83989209062,Ellsworth Street,node/53020974,
373,9574244,2023-03-30,4,BERKELEY,-122.26297760009766,37.864540100097656,POINT (-13610252.409312284 4560307.505920577),N,F,25,A,-,4,A,A,B,0,1,DWIGHT,ELLSWORTH,479334,ALA_BER_DWIGHT WAY_P,4,minor arterial,,5042232392233320315,217166.83989209062,Ellsworth Street,node/53020974,
374,9810482,2025-04-12,3,BERKELEY,-122.25871276855467,37.86323547363281,POINT (-13609777.6504366 4560123.546869851),N,M,46,B,A,6,A,A,B,0,1,TELEGRAPH,PARKER,492798,ALA_OAK_TELEGRAPH AVE_P,3,other principal arterial,,14714448677163650023,27457946.10397239,Telegraph Avenue,,
375,9641411,2023-10-03,3,BERKELEY,-122.25871276855467,37.86323547363281,POINT (-13609777.6504366 4560123.546869851),N,F,20,O,A,2,A,A,B,0,1,TELEGRAPH,PARKER AV,492798,ALA_OAK_TELEGRAPH AVE_P,3,other principal arterial,,14714448677163650023,27457946.10397239,Telegraph Avenue,,
376,9735893,2024-09-24,3,BERKELEY,-122.2563018798828,37.86344146728515,POINT (-13609509.271537287 4560152.592819249),N,M,32,W,A,2,A,A,E,0,1,HILLEGASS,PARKER,479554,ALA_BER_PARKER ST_P,7,local,,3209044970344329032,297728.7321101242,Parker Street,,
377,9731742,2024-07-11,2,BERKELEY,-122.2550048828125,37.86354446411133,POINT (-13609364.890483862 4560167.115824395),N,F,80,W,A,4,A,A,B,0,1,BENVENUE AV,PARKER ST,479554,ALA_BER_PARKER ST_P,7,local,,12898916451386677264,50419.337117520176,Benvenue Avenue,,
378,9641412,2023-10-03,3,BERKELEY,-122.25028228759766,37.8641357421875,POINT (-13608839.173589323 4560250.4890244305),Y,F,18,A,A,2,A,A,D,0,1,WARRING,PARKER,479435,ALA_BER_HORSESHOE DR_P,7,local,,13114592594911041444,10420988.427203717,Warring Street,,
379,9641406,2023-10-11,3,BERKELEY,-122.25847625732422,37.86510467529297,POINT (-13609751.322126858 4560387.114940436),N,F,20,A,A,3,A,A,B,0,1,DWIGHT,TELEGRAPH,492798,ALA_OAK_TELEGRAPH AVE_P,3,other principal arterial,,2794522597837232160,55757349.47398575,Telegraph Avenue,node/53020977,traffic_lights
380,9866425,2025-05-07,2,BERKELEY,-122.2577667236328,37.86521530151367,POINT (-13609672.33719763 4560402.7140766),Y,M,21,H,A,3,A,A,D,0,1,REGENT,DWIGHT,479334,ALA_BER_DWIGHT WAY_P,4,minor arterial,,16901473325321614364,2335916.205029353,Dwight Way,,
380,9866425,2025-05-07,2,BERKELEY,-122.2577667236328,37.86521530151367,POINT (-13609672.33719763 4560402.7140766),Y,M,21,H,A,3,A,A,D,0,1,REGENT,DWIGHT,479334,ALA_BER_DWIGHT WAY_P,4,minor arterial,,7450437204746687513,106446.64321775097,Regent Street,,
381,9594800,2023-05-07,3,BERKELEY,-122.25649261474608,37.865375518798835,POINT (-13609530.504045144 4560425.305970495),N,F,23,A,A,7,A,A,B,0,1,HILLEGASS AV,DWIGHT WY,479334,ALA_BER_DWIGHT WAY_P,4,minor arterial,,11491702796528484500,580058.9634563219,Dwight Way,,
382,9594800,2023-05-07,3,BERKELEY,-122.25649261474608,37.865375518798835,POINT (-13609530.504045144 4560425.305970495),N,-,998,,A,7,A,A,B,0,0,HILLEGASS AV,DWIGHT WY,479334,ALA_BER_DWIGHT WAY_P,4,minor arterial,,11491702796528484500,580058.9634563219,Dwight Way,,
383,9664801,2024-01-31,3,BERKELEY,-122.25160217285156,37.86587142944336,POINT (-13608986.102543693 4560495.2335724225),N,F,20,A,C,3,C,A,B,0,1,PIEDMONT,DWIGHT,479334,ALA_BER_DWIGHT WAY_P,4,minor arterial,,17829935689437748830,520283.19456313364,Dwight Way,,
384,9652130,2023-11-19,3,BERKELEY,-122.25865173339844,37.86603164672851,POINT (-13609770.856034087 4560517.825667469),N,M,18,A,C,7,A,A,B,0,1,HASTE,TELEGRAPH,479402,ALA_BER_HASTE ST_P,4,minor arterial,,6137649667174550450,159841.31013031045,Haste Street,node/53041093,traffic_lights
385,9665668,2024-02-21,3,BERKELEY,-122.2607192993164,37.86481857299805,POINT (-13610001.016419256 4560346.7724554995),N,F,19,A,A,3,A,A,B,0,1,DWIGHT,DANA,479318,ALA_BER_DANA ST_P,7,local,,2886702966871269217,211653.1854804159,Dwight Way,,
385,9665668,2024-02-21,3,BERKELEY,-122.2607192993164,37.86481857299805,POINT (-13610001.016419256 4560346.7724554995),N,F,19,A,A,3,A,A,B,0,1,DWIGHT,DANA,479318,ALA_BER_DANA ST_P,7,local,,10358121124223973531,393653.149507767,Dana Street,,
386,9764675,2024-12-12,3,BERKELEY,-122.26545715332033,37.86516189575195,POINT (-13610528.431914426 4560395.183456217),N,M,20,A,C,4,C,A,B,0,1,HASTE,FULTON,479402,ALA_BER_HASTE ST_P,4,minor arterial,,2312066125136964370,167842.85543874637,Fulton Street,,
387,9629762,2023-09-06,3,BERKELEY,-122.2631607055664,37.865447998046875,POINT (-13610272.792519828 4560435.526129104),N,F,19,O,A,3,A,A,B,0,1,HASTE,ELLSWORTH ST,479402,ALA_BER_HASTE ST_P,4,minor arterial,,12634036177923785982,37030.85755546849,Haste Street,,
388,9629762,2023-09-06,3,BERKELEY,-122.2631607055664,37.865447998046875,POINT (-13610272.792519828 4560435.526129104),N,F,19,O,A,3,A,A,B,0,1,HASTE,ELLSWORTH ST,479402,ALA_BER_HASTE ST_P,4,minor arterial,,12634036177923785982,37030.85755546849,Haste Street,,
389,9650833,2023-11-12,3,BERKELEY,-122.26087951660156,37.865779876708984,POINT (-13610018.851725856 4560482.323825878),N,F,30,A,C,7,A,A,B,0,1,DANA,HASTE,479318,ALA_BER_DANA ST_P,7,local,,1355443843103282131,60453.02788392401,Haste Street,,
390,9574257,2023-03-06,3,BERKELEY,-122.26332855224608,37.866310119628906,POINT (-13610291.477126738 4560557.092997173),N,M,23,A,C,1,C,A,B,0,1,CHANNING,ELLSWORTH,479756,ALA_BER_ELLSWORTH ST_P,7,local,,10103219331423558256,77312.90967875875,Ellsworth Street,,
391,9739655,2024-08-23,2,BERKELEY,-122.26332855224608,37.866310119628906,POINT (-13610291.477126738 4560557.092997173),Y,F,48,B,C,5,A,A,D,0,1,CHANNING WY,ELLSWORTH ST,479756,ALA_BER_ELLSWORTH ST_P,7,local,,10103219331423558256,77312.90967875875,Ellsworth Street,,
392,9665660,2024-02-28,3,BERKELEY,-122.26107025146484,37.86661911010742,POINT (-13610040.084233714 4560600.663769563),N,F,65,B,A,3,A,A,B,0,1,DANA,CHANNING,479286,ALA_BER_CHANNING WAY_P,7,local,,6720501211136927298,359577.5060032712,Channing Way,,
393,9664830,2024-01-18,4,BERKELEY,-122.26107025146484,37.86661911010742,POINT (-13610040.084233714 4560600.663769563),N,M,20,O,A,4,B,A,E,0,1,CHANNING WY,DANA ST,479286,ALA_BER_CHANNING WAY_P,7,local,,6720501211136927298,359577.5060032712,Channing Way,,
394,9828161,2025-05-29,3,BERKELEY,-122.26107025146484,37.86661911010742,POINT (-13610040.084233714 4560600.663769563),N,M,28,H,A,4,A,A,B,0,1,CHANNING WY,DANA ST,479286,ALA_BER_CHANNING WAY_P,7,local,,6720501211136927298,359577.5060032712,Channing Way,,
395,9629772,2023-09-06,3,BERKELEY,-122.26577758789062,37.8669319152832,POINT (-13610564.102527624 4560644.772638822),N,F,31,A,A,3,A,A,B,0,1,FULTON,DURANT,479376,ALA_BER_FULTON ST_P,4,minor arterial,,14787741052373479286,50330.33328528291,Fulton Street,,
396,9763681,2024-11-06,3,BERKELEY,-122.25653076171876,37.86720275878906,POINT (-13609534.75054672 4560682.964615896),N,F,20,A,A,3,A,A,B,0,1,CHANNING WY,BOWDITCH ST,479286,ALA_BER_CHANNING WAY_P,7,local,,9264646288077762162,275728.9928239329,Bowditch Street,,
397,9561682,2023-02-10,3,BERKELEY,-122.25428771972656,37.86748123168945,POINT (-13609285.056254318 4560722.232569675),Y,F,18,O,C,5,B,A,B,0,1,CHANNING ST,COLLEGE AV,479286,ALA_BER_CHANNING WAY_P,7,local,,13846585545129241841,305775.454599587,Channing Way,node/53063558,signal
398,9690366,2024-03-16,4,BERKELEY,-122.25428771972656,37.86748123168945,POINT (-13609285.056254318 4560722.232569675),N,F,19,H,C,6,A,A,B,0,1,CHANNING,COLLEGE,479286,ALA_BER_CHANNING WAY_P,7,local,,13846585545129241841,305775.454599587,Channing Way,node/53063558,signal
399,9585216,2023-04-15,3,BERKELEY,-122.25901794433594,37.86780548095703,POINT (-13609811.62244917 4560767.955716554),N,F,22,W,C,6,A,A,B,0,1,DURANT,TELEGRAPH,492798,ALA_OAK_TELEGRAPH AVE_P,3,other principal arterial,,6146280813376702527,389041.5394905501,Durant Avenue,node/53099275,traffic_lights
400,9766827,2025-02-10,3,BERKELEY,-122.24993133544922,37.8680305480957,POINT (-13608800.105774865 4560799.6930779815),N,M,30,H,-,1,A,A,B,0,1,CHANNING,PROSPECT,479583,ALA_BER_PROSPECT ST_P,7,local,,1563997920230526939,157602.4266739013,Prospect Street,,
401,9735906,2024-09-13,3,BERKELEY,-122.2567138671875,37.86811065673828,POINT (-13609555.13375426 4560810.989450357),N,M,18,O,C,5,A,A,B,0,1,DURANT AV,BOWDITCH ST,479330,ALA_BER_DURANT AVE_P,4,minor arterial,,14667814130604764341,1555592.3916629518,Bowditch Street,node/53073464,
402,9629789,2023-09-06,3,BERKELEY,-122.2567138671875,37.86811065673828,POINT (-13609555.13375426 4560810.989450357),N,M,25,B,C,3,A,A,B,0,1,DURANT,BOWDITCH,479330,ALA_BER_DURANT AVE_P,4,minor arterial,,14667814130604764341,1555592.3916629518,Bowditch Street,node/53073464,
403,9763672,2024-11-10,3,BERKELEY,-122.25447082519533,37.868362426757805,POINT (-13609305.439461865 4560846.492414918),N,M,19,O,C,7,A,A,B,0,1,COLLEGE,DURANT,491057,ALA_OAK_COLLEGE AVE_P,4,minor arterial,,,,,node/53090675,
404,9705739,2024-05-23,2,BERKELEY,-122.25689697265624,37.86901092529297,POINT (-13609575.516961802 4560937.940003509),N,F,23,H,A,4,A,A,B,0,1,BOWDITCH ST,BANCROFT WY,479212,ALA_BER_BANCROFT WAY_P,4,minor arterial,,696130687994899160,899623.5743219429,Bowditch Street,,
